CSVNumber,PrimaryActivityCode,SecondaryActivityCode,DescriptiveLabel,StartDate,UniBathWeekNo,DayOfWeek,StartTime,EndTime,DurationMins,EnjoymentScore,StartDateTime,EndDateTime
29,O733,,Getting ready for walk,2021-03-06 00:00:00,23.0,Saturday,14:30,14:45,15.0,1.0,2021-03-06 14:30:00,2021-03-06 14:45:00
29,X893,,Long Hike,2021-03-06 00:00:00,23.0,Saturday,14:45,18:00,195.0,2.0,2021-03-06 14:45:00,2021-03-06 18:00:00
29,O733,,Shower,2021-03-06 00:00:00,23.0,Saturday,18:00,18:30,30.0,2.0,2021-03-06 18:00:00,2021-03-06 18:30:00
29,H179,,Cooking,2021-03-06 00:00:00,23.0,Saturday,18:30,19:30,60.0,0.0,2021-03-06 18:30:00,2021-03-06 19:30:00
29,CW982,,ML Coursework,2021-03-06 00:00:00,23.0,Saturday,19:30,21:30,120.0,-1.0,2021-03-06 19:30:00,2021-03-06 21:30:00
29,ED145,,,2021-03-06 00:00:00,23.0,Saturday,21:30,22:00,30.0,1.0,2021-03-06 21:30:00,2021-03-06 22:00:00
29,UD415,,Film,2021-03-06 00:00:00,23.0,Saturday,22:00,23:30,90.0,1.0,2021-03-06 22:00:00,2021-03-06 23:30:00
29,O733,,Getting Ready for bed,2021-03-06 00:00:00,23.0,Saturday,23:30,23:45,15.0,0.0,2021-03-06 23:30:00,2021-03-06 23:45:00
29,UD415,,Watching Shows before bed,2021-03-07 00:00:00,23.0,Sunday,00:00,01:30,90.0,1.0,2021-03-07 00:00:00,2021-03-07 01:30:00
29,S801,,,2021-03-07 00:00:00,23.0,Sunday,01:30,10:00,510.0,0.0,2021-03-07 01:30:00,2021-03-07 10:00:00
29,O733,,Getting Ready for the day,2021-03-07 00:00:00,23.0,Sunday,10:00,10:15,15.0,1.0,2021-03-07 10:00:00,2021-03-07 10:15:00
29,EL642,,Plan the Day ahead,2021-03-07 00:00:00,23.0,Sunday,10:15,10:30,15.0,0.0,2021-03-07 10:15:00,2021-03-07 10:30:00
29,CW982,,,2021-03-07 00:00:00,23.0,Sunday,10:30,12:00,90.0,1.0,2021-03-07 10:30:00,2021-03-07 12:00:00
29,X893,,,2021-03-07 00:00:00,23.0,Sunday,12:00,13:30,90.0,2.0,2021-03-07 12:00:00,2021-03-07 13:30:00
29,H179,,Make food,2021-03-07 00:00:00,23.0,Sunday,13:30,13:45,15.0,0.0,2021-03-07 13:30:00,2021-03-07 13:45:00
29,R523,,Read Emails and Papers,2021-03-07 00:00:00,23.0,Sunday,13:45,14:15,30.0,1.0,2021-03-07 13:45:00,2021-03-07 14:15:00
29,ED145,,breakfast/lunch,2021-03-07 00:00:00,23.0,Sunday,14:15,14:45,30.0,1.0,2021-03-07 14:15:00,2021-03-07 14:45:00
29,CW982,,ADS,2021-03-07 00:00:00,23.0,Sunday,14:45,17:00,135.0,-2.0,2021-03-07 14:45:00,2021-03-07 17:00:00
29,O733,,Interview Preparation,2021-03-07 00:00:00,23.0,Sunday,17:00,18:00,60.0,0.0,2021-03-07 17:00:00,2021-03-07 18:00:00
29,H179,,Cleaning,2021-03-07 00:00:00,23.0,Sunday,18:00,18:30,30.0,-2.0,2021-03-07 18:00:00,2021-03-07 18:30:00
29,H179,,Cooking,2021-03-07 00:00:00,23.0,Sunday,18:30,19:30,60.0,0.0,2021-03-07 18:30:00,2021-03-07 19:30:00
29,ED145,,Dinner,2021-03-07 00:00:00,23.0,Sunday,19:30,20:00,30.0,1.0,2021-03-07 19:30:00,2021-03-07 20:00:00
29,L418,,Chilling,2021-03-07 00:00:00,23.0,Sunday,20:00,21:00,60.0,1.0,2021-03-07 20:00:00,2021-03-07 21:00:00
29,CW982,,Study Sesh,2021-03-07 00:00:00,23.0,Sunday,21:00,23:30,150.0,1.0,2021-03-07 21:00:00,2021-03-07 23:30:00
29,O733,,Getting Ready for bed,2021-03-07 00:00:00,23.0,Sunday,23:30,23:45,15.0,0.0,2021-03-07 23:30:00,2021-03-07 23:45:00
30,H179,,Housework,2021-03-08 00:00:00,24.0,Monday,09:30:00,10:30:00,60.0,-1.0,2021-03-08 09:30:00,2021-03-08 10:30:00
30,ED145,,Eating / Drinking,2021-03-08 00:00:00,24.0,Monday,10:30:00,11:00:00,30.0,0.0,2021-03-08 10:30:00,2021-03-08 11:00:00
30,EL642,,Education / Lectures,2021-03-08 00:00:00,24.0,Monday,11:00:00,14:00:00,180.0,1.0,2021-03-08 11:00:00,2021-03-08 14:00:00
30,O733,,Other,2021-03-08 00:00:00,24.0,Monday,14:00:00,14:30:00,30.0,-1.0,2021-03-08 14:00:00,2021-03-08 14:30:00
30,ED145,,Eating / Drinking,2021-03-08 00:00:00,24.0,Monday,14:30:00,15:00:00,30.0,1.0,2021-03-08 14:30:00,2021-03-08 15:00:00
30,UD415,R523,Reading News,2021-03-08 00:00:00,24.0,Monday,15:00:00,15:30:00,30.0,1.0,2021-03-08 15:00:00,2021-03-08 15:30:00
30,CW982,,Coursework,2021-03-08 00:00:00,24.0,Monday,15:30:00,17:30:00,120.0,1.0,2021-03-08 15:30:00,2021-03-08 17:30:00
30,L418,,Leisure,2021-03-08 00:00:00,24.0,Monday,17:30:00,17:50:00,20.0,0.0,2021-03-08 17:30:00,2021-03-08 17:50:00
30,R523,,Reading,2021-03-08 00:00:00,24.0,Monday,17:50:00,18:30:00,40.0,1.0,2021-03-08 17:50:00,2021-03-08 18:30:00
30,H179,O733,Cooking,2021-03-08 00:00:00,24.0,Monday,18:30:00,19:50:00,80.0,-1.0,2021-03-08 18:30:00,2021-03-08 19:50:00
30,ED145,,Eating / Drinking,2021-03-08 00:00:00,24.0,Monday,19:50:00,20:15:00,25.0,1.0,2021-03-08 19:50:00,2021-03-08 20:15:00
30,CW982,,Coursework,2021-03-08 00:00:00,24.0,Monday,20:15:00,23:30:00,195.0,1.0,2021-03-08 20:15:00,2021-03-08 23:30:00
30,S801,,Sleep,2021-03-08 00:00:00,24.0,Monday,23:00:00,23:59:59,59.98333333333333,2.0,2021-03-08 23:00:00,2021-03-08 23:59:59
30,S801,,Sleep,2021-03-09 00:00:00,24.0,Tuesday,00:00:00,07:00:00,420.0,2.0,2021-03-09 00:00:00,2021-03-09 07:00:00
30,X893,,Exercise,2021-03-09 00:00:00,24.0,Tuesday,07:00:00,08:30:00,90.0,2.0,2021-03-09 07:00:00,2021-03-09 08:30:00
30,H179,,Housework,2021-03-09 00:00:00,24.0,Tuesday,08:30:00,08:45:00,15.0,0.0,2021-03-09 08:30:00,2021-03-09 08:45:00
30,O733,L418,Talking with Friends,2021-03-09 00:00:00,24.0,Tuesday,08:45:00,09:10:00,25.0,2.0,2021-03-09 08:45:00,2021-03-09 09:10:00
30,ED145,,Eating / Drinking,2021-03-09 00:00:00,24.0,Tuesday,09:10:00,09:30:00,20.0,1.0,2021-03-09 09:10:00,2021-03-09 09:30:00
30,CW982,,Coursework,2021-03-09 00:00:00,24.0,Tuesday,09:30:00,12:30:00,180.0,1.0,2021-03-09 09:30:00,2021-03-09 12:30:00
30,UD415,,Using Devices,2021-03-09 00:00:00,24.0,Tuesday,12:30:00,13:30:00,60.0,1.0,2021-03-09 12:30:00,2021-03-09 13:30:00
30,ED145,,Eating / Drinking,2021-03-09 00:00:00,24.0,Tuesday,13:30:00,14:00:00,30.0,0.0,2021-03-09 13:30:00,2021-03-09 14:00:00
30,CW982,,Coursework,2021-03-09 00:00:00,24.0,Tuesday,14:00:00,16:30:00,150.0,1.0,2021-03-09 14:00:00,2021-03-09 16:30:00
30,L418,,Leisure,2021-03-09 00:00:00,24.0,Tuesday,16:30:00,17:00:00,30.0,0.0,2021-03-09 16:30:00,2021-03-09 17:00:00
30,R523,,Reading,2021-03-09 00:00:00,24.0,Tuesday,17:00:00,17:20:00,20.0,0.0,2021-03-09 17:00:00,2021-03-09 17:20:00
30,CW982,,Coursework,2021-03-09 00:00:00,24.0,Tuesday,17:20:00,19:15:00,115.0,1.0,2021-03-09 17:20:00,2021-03-09 19:15:00
30,UD415,,Using Devices,2021-03-09 00:00:00,24.0,Tuesday,19:15:00,19:45:00,30.0,-1.0,2021-03-09 19:15:00,2021-03-09 19:45:00
30,ED145,,Eating / Drinking,2021-03-09 00:00:00,24.0,Tuesday,19:45:00,20:15:00,30.0,0.0,2021-03-09 19:45:00,2021-03-09 20:15:00
30,H179,,Housework,2021-03-09 00:00:00,24.0,Tuesday,20:15:00,20:30:00,15.0,,2021-03-09 20:15:00,2021-03-09 20:30:00
30,CW982,,Coursework,2021-03-09 00:00:00,24.0,Tuesday,20:30:00,22:45:00,135.00000000000003,0.0,2021-03-09 20:30:00,2021-03-09 22:45:00
30,UD415,,Using Devices,2021-03-09 00:00:00,24.0,Tuesday,22:45:00,23:30:00,45.0,0.0,2021-03-09 22:45:00,2021-03-09 23:30:00
30,S801,,Sleep,2021-03-09 00:00:00,24.0,Tuesday,23:30:00,23:59:59,29.98333333333333,2.0,2021-03-09 23:30:00,2021-03-09 23:59:59
30,S801,,Sleep,2021-03-10 00:00:00,24.0,Wednesday,00:00:00,07:30:00,450.0,1.0,2021-03-10 00:00:00,2021-03-10 07:30:00
30,X893,,Exercise,2021-03-10 00:00:00,24.0,Wednesday,07:30:00,08:45:00,75.0,1.0,2021-03-10 07:30:00,2021-03-10 08:45:00
30,R523,,Reading,2021-03-10 00:00:00,24.0,Wednesday,08:45:00,09:15:00,30.0,1.0,2021-03-10 08:45:00,2021-03-10 09:15:00
30,ED145,,Eating / Drinking,2021-03-10 00:00:00,24.0,Wednesday,09:15:00,09:50:00,35.0,0.0,2021-03-10 09:15:00,2021-03-10 09:50:00
30,UD415,,Using Devices,2021-03-10 00:00:00,24.0,Wednesday,09:50:00,10:00:00,10.0,1.0,2021-03-10 09:50:00,2021-03-10 10:00:00
30,CW982,,Coursework,2021-03-10 00:00:00,24.0,Wednesday,10:00:00,12:30:00,150.0,1.0,2021-03-10 10:00:00,2021-03-10 12:30:00
30,ED145,,Eating / Drinking,2021-03-10 00:00:00,24.0,Wednesday,12:30:00,13:10:00,40.0,0.0,2021-03-10 12:30:00,2021-03-10 13:10:00
30,L418,,Leisure,2021-03-10 00:00:00,24.0,Wednesday,13:10:00,13:30:00,20.0,1.0,2021-03-10 13:10:00,2021-03-10 13:30:00
30,CW982,,Coursework,2021-03-10 00:00:00,24.0,Wednesday,13:30:00,15:15:00,105.0,,2021-03-10 13:30:00,2021-03-10 15:15:00
30,O733,L418,Talking with Friends,2021-03-10 00:00:00,24.0,Wednesday,15:15:00,15:50:00,35.0,1.0,2021-03-10 15:15:00,2021-03-10 15:50:00
30,H179,,Housework,2021-03-10 00:00:00,24.0,Wednesday,15:50:00,16:15:00,25.0,-1.0,2021-03-10 15:50:00,2021-03-10 16:15:00
30,UD415,,Using Devices,2021-03-10 00:00:00,24.0,Wednesday,16:15:00,16:30:00,15.0,0.0,2021-03-10 16:15:00,2021-03-10 16:30:00
30,CW982,,Coursework,2021-03-10 00:00:00,24.0,Wednesday,16:30:00,19:10:00,160.0,1.0,2021-03-10 16:30:00,2021-03-10 19:10:00
30,H179,O733,Cooking,2021-03-10 00:00:00,24.0,Wednesday,19:10:00,19:45:00,35.0,0.0,2021-03-10 19:10:00,2021-03-10 19:45:00
30,ED145,,Eating / Drinking,2021-03-10 00:00:00,24.0,Wednesday,19:45:00,20:15:00,30.0,0.0,2021-03-10 19:45:00,2021-03-10 20:15:00
30,L418,,Leisure,2021-03-10 00:00:00,24.0,Wednesday,20:15:00,20:30:00,15.0,-1.0,2021-03-10 20:15:00,2021-03-10 20:30:00
30,CW982,,Coursework,2021-03-10 00:00:00,24.0,Wednesday,20:30:00,22:45:00,135.00000000000003,1.0,2021-03-10 20:30:00,2021-03-10 22:45:00
30,UD415,,Using Devices,2021-03-10 00:00:00,24.0,Wednesday,22:45:00,23:15:00,30.0,1.0,2021-03-10 22:45:00,2021-03-10 23:15:00
30,S801,,Sleep,2021-03-10 00:00:00,24.0,Wednesday,23:15:00,23:59:59,44.98333333333333,2.0,2021-03-10 23:15:00,2021-03-10 23:59:59
33,O733,,Conference call,2021-03-07 00:00:00,23.0,Sunday,10:00:00,10:15:00,15.0,-1.0,2021-03-07 10:00:00,2021-03-07 10:15:00
33,UD415,L418,Watching live events,2021-03-07 00:00:00,23.0,Sunday,10:15:00,11:30:00,75.0,2.0,2021-03-07 10:15:00,2021-03-07 11:30:00
33,ED145,,Lunch out,2021-03-07 00:00:00,23.0,Sunday,11:30:00,12:30:00,60.0,2.0,2021-03-07 11:30:00,2021-03-07 12:30:00
33,L418,R523,Reading book,2021-03-07 00:00:00,23.0,Sunday,12:45:00,13:30:00,45.0,1.0,2021-03-07 12:45:00,2021-03-07 13:30:00
33,S801,,Afternoon nap,2021-03-07 00:00:00,23.0,Sunday,13:30:00,15:00:00,90.0,2.0,2021-03-07 13:30:00,2021-03-07 15:00:00
33,CW982,,Writing/running code,2021-03-07 00:00:00,23.0,Sunday,15:00:00,18:00:00,180.0,-2.0,2021-03-07 15:00:00,2021-03-07 18:00:00
33,CW982,,Building spreadsheet,2021-03-07 00:00:00,23.0,Sunday,18:00:00,19:00:00,60.0,-1.0,2021-03-07 18:00:00,2021-03-07 19:00:00
33,H179,,Laundry,2021-03-07 00:00:00,23.0,Sunday,19:00:00,19:45:00,45.0,-2.0,2021-03-07 19:00:00,2021-03-07 19:45:00
33,ED145,,Dinner,2021-03-07 00:00:00,23.0,Sunday,19:45:00,20:00:00,15.0,0.0,2021-03-07 19:45:00,2021-03-07 20:00:00
33,X893,,Long walk,2021-03-07 00:00:00,23.0,Sunday,20:15:00,21:15:00,60.0,1.0,2021-03-07 20:15:00,2021-03-07 21:15:00
33,CW982,,Code/Report,2021-03-07 00:00:00,23.0,Sunday,21:30:00,23:00:00,90.0,-2.0,2021-03-07 21:30:00,2021-03-07 23:00:00
33,UD415,L418,Browsing videos,2021-03-07 00:00:00,23.0,Sunday,23:00:00,23:30:00,30.0,1.0,2021-03-07 23:00:00,2021-03-07 23:30:00
33,O733,,Clean up before bed,2021-03-07 00:00:00,23.0,Sunday,23:30:00,23:45:00,15.0,0.0,2021-03-07 23:30:00,2021-03-07 23:45:00
33,S801,,,2021-03-07 00:00:00,23.0,Sunday,23:45:00,8:00:00,495.0,2.0,2021-03-07 23:45:00,2021-03-07 08:00:00
33,O733,,Morning clean up,2021-03-08 00:00:00,24.0,Monday,8:00:00,8:15:00,15.0,0.0,2021-03-08 08:00:00,2021-03-08 08:15:00
33,X893,,Jogging,2021-03-08 00:00:00,24.0,Monday,8:15:00,8:45:00,30.0,0.0,2021-03-08 08:15:00,2021-03-08 08:45:00
33,UD415,L418,Watching live events,2021-03-08 00:00:00,24.0,Monday,9:00:00,10:00:00,60.0,2.0,2021-03-08 09:00:00,2021-03-08 10:00:00
33,H179,,Grocery Shopping,2021-03-08 00:00:00,24.0,Monday,10:00:00,11:00:00,60.0,0.0,2021-03-08 10:00:00,2021-03-08 11:00:00
33,H179,,Cooking,2021-03-08 00:00:00,24.0,Monday,11:00:00,11:30:00,30.0,1.0,2021-03-08 11:00:00,2021-03-08 11:30:00
33,ED145,,Lunch,2021-03-08 00:00:00,24.0,Monday,11:30:00,12:00:00,30.0,2.0,2021-03-08 11:30:00,2021-03-08 12:00:00
33,H179,,Washing dishes,2021-03-08 00:00:00,24.0,Monday,12:00:00,12:15:00,15.0,-2.0,2021-03-08 12:00:00,2021-03-08 12:15:00
33,UD415,L418,Browsing videos,2021-03-08 00:00:00,24.0,Monday,12:15:00,13:30:00,75.0,1.0,2021-03-08 12:15:00,2021-03-08 13:30:00
33,EL642,R523,Reading course material,2021-03-08 00:00:00,24.0,Monday,13:30:00,15:30:00,120.0,-2.0,2021-03-08 13:30:00,2021-03-08 15:30:00
33,CW982,,Coding,2021-03-08 00:00:00,24.0,Monday,15:30:00,16:30:00,60.0,-1.0,2021-03-08 15:30:00,2021-03-08 16:30:00
33,UD415,L418,Web browsing,2021-03-08 00:00:00,24.0,Monday,16:30:00,18:00:00,90.0,1.0,2021-03-08 16:30:00,2021-03-08 18:00:00
33,H179,,Cooking,2021-03-08 00:00:00,24.0,Monday,18:00:00,18:15:00,15.0,0.0,2021-03-08 18:00:00,2021-03-08 18:15:00
33,ED145,,Dinner,2021-03-08 00:00:00,24.0,Monday,18:15:00,18:30:00,15.0,1.0,2021-03-08 18:15:00,2021-03-08 18:30:00
33,H179,,Washing dishes,2021-03-08 00:00:00,24.0,Monday,18:30:00,18:45:00,15.0,-2.0,2021-03-08 18:30:00,2021-03-08 18:45:00
33,X893,,Long walk,2021-03-08 00:00:00,24.0,Monday,18:45:00,20:00:00,75.0,1.0,2021-03-08 18:45:00,2021-03-08 20:00:00
33,UD415,,Phone call,2021-03-08 00:00:00,24.0,Monday,20:00:00,20:30:00,30.0,1.0,2021-03-08 20:00:00,2021-03-08 20:30:00
33,CW982,,Coding,2021-03-08 00:00:00,24.0,Monday,20:30:00,22:00:00,90.0,-2.0,2021-03-08 20:30:00,2021-03-08 22:00:00
33,UD415,L418,Browsing videos,2021-03-08 00:00:00,24.0,Monday,22:00:00,0:30:00,150.0,1.0,2021-03-08 22:00:00,2021-03-08 00:30:00
33,O733,,Clean up before bed,2021-03-09 00:00:00,24.0,Tuesday,0:30:00,0:45:00,15.0,0.0,2021-03-09 00:30:00,2021-03-09 00:45:00
33,S801,,,2021-03-09 00:00:00,24.0,Tuesday,1:00:00,9:00:00,480.0,2.0,2021-03-09 01:00:00,2021-03-09 09:00:00
33,O733,,Morning clean up,2021-03-09 00:00:00,24.0,Tuesday,9:00:00,9:15:00,15.0,0.0,2021-03-09 09:00:00,2021-03-09 09:15:00
33,X893,,Jogging,2021-03-09 00:00:00,24.0,Tuesday,9:30:00,10:00:00,30.0,1.0,2021-03-09 09:30:00,2021-03-09 10:00:00
33,UD415,EL642,Reading articles,2021-03-09 00:00:00,24.0,Tuesday,10:15:00,11:15:00,60.0,-2.0,2021-03-09 10:15:00,2021-03-09 11:15:00
33,UD415,L418,Browsing videos,2021-03-09 00:00:00,24.0,Tuesday,11:15:00,11:45:00,30.0,1.0,2021-03-09 11:15:00,2021-03-09 11:45:00
33,H179,,Pick up lunch,2021-03-09 00:00:00,24.0,Tuesday,11:45:00,12:00:00,15.0,0.0,2021-03-09 11:45:00,2021-03-09 12:00:00
33,ED145,,Lunch,2021-03-09 00:00:00,24.0,Tuesday,12:00:00,12:15:00,15.0,1.0,2021-03-09 12:00:00,2021-03-09 12:15:00
33,H179,,Chores,2021-03-09 00:00:00,24.0,Tuesday,12:30:00,13:30:00,60.0,-2.0,2021-03-09 12:30:00,2021-03-09 13:30:00
33,S801,,Afternoon nap,2021-03-09 00:00:00,24.0,Tuesday,13:30:00,14:00:00,30.0,2.0,2021-03-09 13:30:00,2021-03-09 14:00:00
33,CW982,,Coding,2021-03-09 00:00:00,24.0,Tuesday,14:00:00,16:00:00,120.0,-2.0,2021-03-09 14:00:00,2021-03-09 16:00:00
33,O733,,Job interview,2021-03-09 00:00:00,24.0,Tuesday,16:00:00,16:45:00,45.0,-2.0,2021-03-09 16:00:00,2021-03-09 16:45:00
33,UD415,L418,Web browsing,2021-03-09 00:00:00,24.0,Tuesday,16:45:00,17:15:00,30.0,1.0,2021-03-09 16:45:00,2021-03-09 17:15:00
33,EL642,,Lab/LOIL sessions,2021-03-09 00:00:00,24.0,Tuesday,17:15:00,19:15:00,120.0,-1.0,2021-03-09 17:15:00,2021-03-09 19:15:00
33,ED145,,Lunch leftovers,2021-03-09 00:00:00,24.0,Tuesday,19:15:00,19:30:00,15.0,1.0,2021-03-09 19:15:00,2021-03-09 19:30:00
33,UD415,L418,Web browsing,2021-03-09 00:00:00,24.0,Tuesday,19:30:00,20:15:00,45.0,2.0,2021-03-09 19:30:00,2021-03-09 20:15:00
33,EL642,,Lab/LOIL sessions,2021-03-09 00:00:00,24.0,Tuesday,20:15:00,22:15:00,120.0,-2.0,2021-03-09 20:15:00,2021-03-09 22:15:00
33,CW982,,Coding/Report,2021-03-09 00:00:00,24.0,Tuesday,22:15:00,23:15:00,60.0,-2.0,2021-03-09 22:15:00,2021-03-09 23:15:00
33,EL642,,Lab/LOIL sessions,2021-03-09 00:00:00,24.0,Tuesday,23:15:00,0:45:00,90.0,-2.0,2021-03-09 23:15:00,2021-03-09 00:45:00
33,UD415,L418,Browsing videos,2021-03-09 00:00:00,24.0,Tuesday,0:45:00,1:15:00,30.0,1.0,2021-03-09 00:45:00,2021-03-09 01:15:00
33,O733,,Clean up before bed,2021-03-09 00:00:00,24.0,Tuesday,1:15:00,1:30:00,15.0,0.0,2021-03-09 01:15:00,2021-03-09 01:30:00
33,S801,,,2021-03-10 00:00:00,24.0,Wednesday,1:30:00,9:15:00,465.0,2.0,2021-03-10 01:30:00,2021-03-10 09:15:00
34,S801,,,2021-03-03 00:00:00,23.0,Wednesday,00:00,09:30,570.0,2.0,2021-03-03 00:00:00,2021-03-03 09:30:00
34,ED145,,Eating cornflakes,2021-03-03 00:00:00,23.0,Wednesday,09:45,10:15,30.0,1.0,2021-03-03 09:45:00,2021-03-03 10:15:00
34,EL642,,,2021-03-03 00:00:00,23.0,Wednesday,10:15,14:15,240.0,1.0,2021-03-03 10:15:00,2021-03-03 14:15:00
34,ED145,,Having lunch,2021-03-03 00:00:00,23.0,Wednesday,15:00,16:00,60.0,1.0,2021-03-03 15:00:00,2021-03-03 16:00:00
34,S801,,,2021-03-03 00:00:00,23.0,Wednesday,16:00,17:00,60.0,2.0,2021-03-03 16:00:00,2021-03-03 17:00:00
34,X893,,Yoga,2021-03-03 00:00:00,23.0,Wednesday,17:00,18:00,60.0,2.0,2021-03-03 17:00:00,2021-03-03 18:00:00
34,R523,,,2021-03-03 00:00:00,23.0,Wednesday,18:00,20:00,120.0,1.0,2021-03-03 18:00:00,2021-03-03 20:00:00
34,L418,,Watching TV,2021-03-03 00:00:00,23.0,Wednesday,21:00,23:45,165.0,1.0,2021-03-03 21:00:00,2021-03-03 23:45:00
34,S801,,,2021-03-04 00:00:00,23.0,Thursday,00:00,08:30,510.0,2.0,2021-03-04 00:00:00,2021-03-04 08:30:00
34,ED145,,,2021-03-04 00:00:00,23.0,Thursday,09:00,09:30,30.0,1.0,2021-03-04 09:00:00,2021-03-04 09:30:00
34,EL642,,,2021-03-04 00:00:00,23.0,Thursday,10:15,12:15,120.0,-1.0,2021-03-04 10:15:00,2021-03-04 12:15:00
34,ED145,,,2021-03-04 00:00:00,23.0,Thursday,13:00,14:00,60.0,1.0,2021-03-04 13:00:00,2021-03-04 14:00:00
34,EL642,,,2021-03-04 00:00:00,23.0,Thursday,14:15,16:15,120.0,-1.0,2021-03-04 14:15:00,2021-03-04 16:15:00
34,S801,,,2021-03-04 00:00:00,23.0,Thursday,17:00,18:00,60.0,2.0,2021-03-04 17:00:00,2021-03-04 18:00:00
34,X893,,Go for a walk,2021-03-04 00:00:00,23.0,Thursday,18:15,18:45,30.0,1.0,2021-03-04 18:15:00,2021-03-04 18:45:00
34,CW982,,,2021-03-04 00:00:00,23.0,Thursday,19:00,21:00,120.0,1.0,2021-03-04 19:00:00,2021-03-04 21:00:00
34,L418,,,2021-03-04 00:00:00,23.0,Thursday,21:00,23:45,165.0,1.0,2021-03-04 21:00:00,2021-03-04 23:45:00
35,O733,,Getting dressed/shower,2021-03-03 00:00:00,23.0,Wednesday,09:30,10:00,30.0,,2021-03-03 09:30:00,2021-03-03 10:00:00
35,UD415,L418,Browsing,2021-03-03 00:00:00,23.0,Wednesday,10:00,10:30,30.0,,2021-03-03 10:00:00,2021-03-03 10:30:00
35,X893,,,2021-03-03 00:00:00,23.0,Wednesday,10:30,11:15,45.0,,2021-03-03 10:30:00,2021-03-03 11:15:00
35,ED145,,Breakfast,2021-03-03 00:00:00,23.0,Wednesday,11:15,11:30,15.0,,2021-03-03 11:15:00,2021-03-03 11:30:00
35,R523,UD415,Webcomic,2021-03-03 00:00:00,23.0,Wednesday,11:30,12:30,60.0,,2021-03-03 11:30:00,2021-03-03 12:30:00
35,CW982,,,2021-03-03 00:00:00,23.0,Wednesday,12:30,13:15,45.0,,2021-03-03 12:30:00,2021-03-03 13:15:00
35,UD415,L418,YouTube,2021-03-03 00:00:00,23.0,Wednesday,13:15,13:45,30.0,,2021-03-03 13:15:00,2021-03-03 13:45:00
35,R523,,Book,2021-03-03 00:00:00,23.0,Wednesday,13:45,14:15,30.0,,2021-03-03 13:45:00,2021-03-03 14:15:00
35,EL642,,,2021-03-03 00:00:00,23.0,Wednesday,14:15,15:15,60.0,,2021-03-03 14:15:00,2021-03-03 15:15:00
35,CW982,,,2021-03-03 00:00:00,23.0,Wednesday,15:15,16:30,75.0,,2021-03-03 15:15:00,2021-03-03 16:30:00
35,UD415,L418,Disney+,2021-03-03 00:00:00,23.0,Wednesday,16:30,18:00,90.0,,2021-03-03 16:30:00,2021-03-03 18:00:00
35,UD415,L418,Video Games,2021-03-03 00:00:00,23.0,Wednesday,18:00,19:00,60.0,,2021-03-03 18:00:00,2021-03-03 19:00:00
35,H179,,Cooking,2021-03-03 00:00:00,23.0,Wednesday,19:00,19:45,45.0,,2021-03-03 19:00:00,2021-03-03 19:45:00
35,ED145,,Dinner,2021-03-03 00:00:00,23.0,Wednesday,19:45,20:15,30.0,,2021-03-03 19:45:00,2021-03-03 20:15:00
35,H179,,Cleaning,2021-03-03 00:00:00,23.0,Wednesday,20:15,21:30,75.0,,2021-03-03 20:15:00,2021-03-03 21:30:00
35,UD415,L418,Video Games,2021-03-03 00:00:00,23.0,Wednesday,21:30,00:00,150.0,,2021-03-03 21:30:00,2021-03-03 00:00:00
35,L418,UD415,Listen to podcast,2021-03-04 00:00:00,23.0,Thursday,00:00,01:00,60.0,,2021-03-04 00:00:00,2021-03-04 01:00:00
35,S801,,,2021-03-04 00:00:00,23.0,Thursday,01:00,09:45,525.0,,2021-03-04 01:00:00,2021-03-04 09:45:00
35,O733,,Getting dressed/shower,2021-03-04 00:00:00,23.0,Thursday,09:45,10:00,15.0,,2021-03-04 09:45:00,2021-03-04 10:00:00
35,ED145,,Breakfast,2021-03-04 00:00:00,23.0,Thursday,10:00,10:15,15.0,,2021-03-04 10:00:00,2021-03-04 10:15:00
35,EL642,,,2021-03-04 00:00:00,23.0,Thursday,10:15,13:00,165.0,,2021-03-04 10:15:00,2021-03-04 13:00:00
35,ED145,,Lunch,2021-03-04 00:00:00,23.0,Thursday,13:00,13:30,30.0,,2021-03-04 13:00:00,2021-03-04 13:30:00
35,L418,UD415,Listen to podcast,2021-03-04 00:00:00,23.0,Thursday,13:30,14:30,60.0,,2021-03-04 13:30:00,2021-03-04 14:30:00
35,EL642,,,2021-03-04 00:00:00,23.0,Thursday,14:30,15:30,60.0,,2021-03-04 14:30:00,2021-03-04 15:30:00
35,UD415,L418,Video Games,2021-03-04 00:00:00,23.0,Thursday,15:30,17:15,105.0,,2021-03-04 15:30:00,2021-03-04 17:15:00
35,EL642,R523,,2021-03-04 00:00:00,23.0,Thursday,17:15,18:00,45.0,,2021-03-04 17:15:00,2021-03-04 18:00:00
35,H179,,Cooking,2021-03-04 00:00:00,23.0,Thursday,18:00,19:00,60.0,,2021-03-04 18:00:00,2021-03-04 19:00:00
35,ED145,,Dinner,2021-03-04 00:00:00,23.0,Thursday,19:00,19:30,30.0,,2021-03-04 19:00:00,2021-03-04 19:30:00
35,O733,,Go to shop,2021-03-04 00:00:00,23.0,Thursday,19:15,19:45,30.0,,2021-03-04 19:15:00,2021-03-04 19:45:00
35,R523,,,2021-03-04 00:00:00,23.0,Thursday,19:45,20:00,15.0,,2021-03-04 19:45:00,2021-03-04 20:00:00
